date,btc_held,btc_value_usd,cash_value_usd,btc_contributed_usd,cash_contributed_usd,spot_price_usd,total_value_usd,total_contributed_usd,average_purchase_price_usd,cohort_year,cash_only_value_usd,gain_usd,advantage_vs_cash_usd
2024-08-01,0.490338505461475,31923.4050405234,17063.6137889028,16666.6666666667,16666.6666666667,65104.83,48987.0188294262,33333.3333333333,33990.1241306372,2023,34127.2275778057,15653.6854960929,14859.7912516206
2024-08-02,0.490338505461475,30342.5291819903,17064.9947619218,16666.6666666667,16666.6666666667,61880.78,47407.5239439122,33333.3333333333,33990.1241306372,2023,34129.9895238437,14074.1906105788,13277.5344200685
2024-08-03,0.490338505461475,29704.2212257357,17066.3758467042,16666.6666666667,16666.6666666667,60579.01,46770.5970724399,33333.3333333333,33990.1241306372,2023,34132.7516934084,13437.2637391066,12637.8453790316
2024-08-04,0.490338505461475,28659.7904023327,17067.7570432589,16666.6666666667,16666.6666666667,58448.99,45727.5474455916,33333.3333333333,33990.1241306372,2023,34135.5140865178,12394.2141122583,11592.0333590738
2024-08-05,0.490338505461475,26860.3020245247,17069.1383515951,16666.6666666667,16666.6666666667,54779.1,43929.4403761197,33333.3333333333,33990.1241306372,2023,34138.2767031901,10596.1070427864,9791.16367292961
2024-08-06,0.490338505461475,27550.6986402144,17070.5197717217,16666.6666666667,16666.6666666667,56187.1,44621.2184119361,33333.3333333333,33990.1241306372,2023,34141.0395434434,11287.8850786028,10480.1788684927
2024-08-07,0.490338505461475,26992.8258123957,17071.9013036479,16666.6666666667,16666.6666666667,55049.37,44064.7271160436,33333.3333333333,33990.1241306372,2023,34143.8026072957,10731.3937827103,9920.92450874788
2024-08-08,0.490338505461475,30483.1141348912,17073.2829473826,16666.6666666667,16666.6666666667,62167.49,47556.3970822738,33333.3333333333,33990.1241306372,2023,34146.5658947652,14223.0637489404,13409.8311875086
2024-08-09,0.490338505461475,29653.3142820987,17074.664702935,16666.6666666667,16666.6666666667,60475.19,46727.9789850337,33333.3333333333,33990.1241306372,2023,34149.3294058699,13394.6456517004,12578.6495791638
2024-08-10,0.490338505461475,29884.4892738836,17076.046570314,16666.6666666667,16666.6666666667,60946.65,46960.5358441976,33333.3333333333,33990.1241306372,2023,34152.093140628,13627.2025108643,12808.4427035696
2024-08-11,0.490338505461475,28863.2122347084,17077.4285495288,16666.6666666667,16666.6666666667,58863.85,45940.6407842372,33333.3333333333,33990.1241306372,2023,34154.8570990575,12607.3074509038,11785.7836851797
2024-08-12,0.490338505461475,28941.6075549616,17078.8106405883,16666.6666666667,16666.6666666667,59023.73,46020.4181955499,33333.3333333333,33990.1241306372,2023,34157.6212811766,12687.0848622166,11862.7969143733
2024-08-13,0.490338505461475,29644.0468843455,17080.1928435016,16666.6666666667,16666.6666666667,60456.29,46724.2397278471,33333.3333333333,33990.1241306372,2023,34160.3856870033,13390.9063945138,12563.8540408439
2024-08-14,0.490338505461475,28878.1430421997,17081.5751582779,16666.6666666667,16666.6666666667,58894.3,45959.7182004776,33333.3333333333,33990.1241306372,2023,34163.1503165557,12626.3848671443,11796.5678839219
2024-08-15,0.490338505461475,28211.5572643352,17082.957584926,16666.6666666667,16666.6666666667,57534.86,45294.5148492612,33333.3333333333,33990.1241306372,2023,34165.915169852,11961.1815159279,11128.5996794092
2024-08-16,0.490338505461475,28885.6942551838,17084.3401234552,16666.6666666667,16666.6666666667,58909.7,45970.034378639,33333.3333333333,33990.1241306372,2023,34168.6802469103,12636.7010453057,11801.3541317287
2024-08-17,0.490338505461475,29182.7511285625,17085.7227738743,16666.6666666667,16666.6666666667,59515.52,46268.4739024369,33333.3333333333,33990.1241306372,2023,34171.4455477487,12935.1405691035,12097.0283546882
2024-08-18,0.490338505461475,28926.0785344936,17087.1055361926,16666.6666666667,16666.6666666667,58992.06,46013.1840706863,33333.3333333333,33990.1241306372,2023,34174.2110723852,12679.8507373529,11838.972998301
2024-08-19,0.490338505461475,28957.9358271935,17088.488410419,16666.6666666667,16666.6666666667,59057.03,46046.4242376125,33333.3333333333,33990.1241306372,2023,34176.9768208381,12713.0909042792,11869.4474167744
2024-08-20,0.490338505461475,28975.0535444191,17089.8713965627,16666.6666666667,16666.6666666667,59091.94,46064.9249409818,33333.3333333333,33990.1241306372,2023,34179.7427931253,12731.5916076485,11885.1821478565
2024-08-21,0.490338505461475,29953.8182351708,17091.2544946326,16666.6666666667,16666.6666666667,61088.04,47045.0727298034,33333.3333333333,33990.1241306372,2023,34182.5089892651,13711.73939647,12862.5637405382
2024-08-22,0.490338505461475,29565.8526028796,17092.6377046378,16666.6666666667,16666.6666666667,60296.82,46658.4903075173,33333.3333333333,33990.1241306372,2023,34185.2754092756,13325.156974184,12473.2148982418
2024-08-23,0.490338505461475,31446.0310851463,17094.0210265874,16666.6666666667,16666.6666666667,64131.27,48540.0521117337,33333.3333333333,33990.1241306372,2023,34188.0420531748,15206.7187784004,14352.0100585589
2024-08-24,0.490338505461475,31307.1721237847,17095.4044604904,16666.6666666667,16666.6666666667,63848.08,48402.5765842751,33333.3333333333,33990.1241306372,2023,34190.8089209809,15069.2432509418,14211.7676632943
2024-08-25,0.490338505461475,31651.870286354,17096.788006356,16666.6666666667,16666.6666666667,64551.06,48748.65829271,33333.3333333333,33990.1241306372,2023,34193.576012712,15415.3249593766,14555.082279998
2024-08-26,0.490338505461475,30931.1364273313,17098.1716641931,16666.6666666667,16666.6666666667,63081.19,48029.3080915244,33333.3333333333,33990.1241306372,2023,34196.3433283862,14695.9747581911,13832.9647631383
2024-08-27,0.490338505461475,29193.5189621425,17099.5554340108,16666.6666666667,16666.6666666667,59537.48,46293.0743961533,33333.3333333333,33990.1241306372,2023,34199.1108680216,12959.7410628199,12093.9635281316
2024-08-28,0.490338505461475,28915.2567636781,17100.9393158182,16666.6666666667,16666.6666666667,58969.99,46016.1960794964,33333.3333333333,33990.1241306372,2023,34201.8786316365,12682.862746163,11814.3174478599
2024-08-29,0.490338505461475,29080.4665163232,17102.3233096244,16666.6666666667,16666.6666666667,59306.92,46182.7898259477,33333.3333333333,33990.1241306372,2023,34204.6466192488,12849.4564926143,11978.1432066988
2024-08-30,0.490338505461475,28934.9781783678,17103.7074154384,16666.6666666667,16666.6666666667,59010.21,46038.6855938062,33333.3333333333,33990.1241306372,2023,34207.4148308768,12705.3522604728,11831.2707629294
2024-08-31,0.490338505461475,28874.2301409262,17105.0916332693,16666.6666666667,16666.6666666667,58886.32,45979.3217741954,33333.3333333333,33990.1241306372,2023,34210.1832665385,12645.9884408621,11769.1385076569
2024-09-01,0.504830956633508,29028.3858035747,17939.8092964594,17500,17500,57501.2,46968.1951000341,35000,34665.0691088749,2023,35879.6185929188,11968.1951000341,11088.5765071153
2024-09-02,0.504830956633508,29806.2545831034,17941.2611807385,17500,17500,59042.05,47747.5157638419,35000,34665.0691088749,2023,35882.522361477,12747.5157638419,11864.9934023649
2024-09-03,0.504830956633508,29065.5262170542,17942.7131825198,17500,17500,57574.77,47008.239399574,35000,34665.0691088749,2023,35885.4263650397,12008.239399574,11122.8130345344
2024-09-04,0.504830956633508,29364.8152496944,17944.1653018129,17500,17500,58167.62,47308.9805515073,35000,34665.0691088749,2023,35888.3306036259,12308.9805515073,11420.6499478815
2024-09-05,0.504830956633508,28350.3877321968,17945.6175386273,17500,17500,56158.18,46296.005270824,35000,34665.0691088749,2023,35891.2350772546,11296.005270824,10404.7701935695
2024-09-06,0.504830956633508,27119.7966473782,17947.0698929724,17500,17500,53720.55,45066.8665403507,35000,34665.0691088749,2023,35894.1397859449,10066.8665403506,9172.72675440578
2024-09-07,0.504830956633508,27212.9480554962,17948.5223648579,17500,17500,53905.07,45161.4704203541,35000,34665.0691088749,2023,35897.0447297158,10161.4704203541,9264.42569063835
2024-09-08,0.504830956633508,27710.5397362116,17949.9749542931,17500,17500,54890.73,45660.5146905047,35000,34665.0691088749,2023,35899.9499085862,10660.5146905047,9760.5647819185
2024-09-09,0.504830956633508,28845.6420455829,17951.4276612877,17500,17500,57139.21,46797.0697068706,35000,34665.0691088749,2023,35902.8553225754,11797.0697068706,10894.2143842952
2024-09-10,0.504830956633508,29062.1488979543,17952.8804858511,17500,17500,57568.08,47015.0293838054,35000,34665.0691088749,2023,35905.7609717022,12015.0293838054,11109.2684121033
2024-09-11,0.504830956633508,29026.7854894422,17954.3334279928,17500,17500,57498.03,46981.118917435,35000,34665.0691088749,2023,35908.6668559856,11981.118917435,11072.4520614493
2024-09-12,0.504830956633508,29378.7738256453,17955.7864877224,17500,17500,58195.27,47334.5603133677,35000,34665.0691088749,2023,35911.5729754449,12334.5603133677,11422.9873379229
2024-09-13,0.504830956633508,30458.6072418844,17957.2396650494,17500,17500,60334.27,48415.8469069338,35000,34665.0691088749,2023,35914.4793300988,13415.8469069338,12501.367576835
2024-09-14,0.504830956633508,30363.0427417937,17958.6929599833,17500,17500,60144.97,48321.735701777,35000,34665.0691088749,2023,35917.3859199666,13321.735701777,12404.3497818104
2024-09-15,0.504830956633508,29837.4077014373,17960.1463725336,17500,17500,59103.76,47797.5540739709,35000,34665.0691088749,2023,35920.2927450672,12797.5540739709,11877.2613289037
2024-09-16,0.504830956633508,29344.3695959507,17961.5999027098,17500,17500,58127.12,47305.9694986606,35000,34665.0691088749,2023,35923.1998054197,12305.9694986606,11382.7696932409
2024-09-17,0.504830956633508,30411.4711754635,17963.0535505215,17500,17500,60240.9,48374.524725985,35000,34665.0691088749,2023,35926.1071010431,13374.524725985,12448.417624942
2024-09-18,0.504830956633508,30645.7733190563,17964.5073159782,17500,17500,60705.02,48610.2806350344,35000,34665.0691088749,2023,35929.0146319564,13610.2806350344,12681.2660030781
2024-09-19,0.504830956633508,31831.3991105674,17965.9611990894,17500,17500,63053.58,49797.3603096568,35000,34665.0691088749,2023,35931.9223981787,14797.3603096568,13865.4379114781
2024-09-20,0.504830956633508,31857.852252695,17967.4151998645,17500,17500,63105.98,49825.2674525596,35000,34665.0691088749,2023,35934.8303997291,14825.2674525596,13890.4370528305
2024-09-21,0.504830956633508,31883.1038971459,17968.8693183133,17500,17500,63156,49851.9732154591,35000,34665.0691088749,2023,35937.7386366265,14851.9732154591,13914.2345788326
2024-09-22,0.504830956633508,32121.4043019151,17970.323554445,17500,17500,63628.04,50091.7278563602,35000,34665.0691088749,2023,35940.6471088901,15091.7278563602,14151.0807474701
2024-09-23,0.504830956633508,31885.0676895672,17971.7779082694,17500,17500,63159.89,49856.8455978366,35000,34665.0691088749,2023,35943.5558165388,14856.8455978365,13913.2897812977
2024-09-24,0.504830956633508,32541.9688752674,17973.2323797959,17500,17500,64461.12,50515.2012550633,35000,34665.0691088749,2023,35946.4647595918,15515.2012550633,14568.7364954715
2024-09-25,0.504830956633508,31849.214595027,17974.686969034,17500,17500,63088.87,49823.901564061,35000,34665.0691088749,2023,35949.373938068,14823.901564061,13874.527625993
2024-09-26,0.504830956633508,32792.4609476394,17976.1416759933,17500,17500,64957.31,50768.6026236326,35000,34665.0691088749,2023,35952.2833519866,15768.6026236326,14816.3192716461
2024-09-27,0.504830956633508,33269.5009601102,17977.5965006833,17500,17500,65902.26,51247.0974607934,35000,34665.0691088749,2023,35955.1930013665,16247.0974607934,15291.9044594269
2024-09-28,0.504830956633508,33125.9977123775,17979.0514431135,17500,17500,65618,51105.049155491,35000,34665.0691088749,2023,35958.1028862269,16105.049155491,15146.9462692641
2024-09-29,0.504830956633508,33097.9795942844,17980.5065032934,17500,17500,65562.5,51078.4860975778,35000,34665.0691088749,2023,35961.0130065868,16078.4860975778,15117.473090991
2024-09-30,0.504830956633508,31995.4439299255,17981.9616812326,17500,17500,63378.53,49977.4056111581,35000,34665.0691088749,2023,35963.9233624653,14977.4056111581,14013.4822486929
2024-10-01,0.51851149323012,31584.500211206,18816.750310274,18333.3333333333,18333.3333333333,60913.79,50401.25052148,36666.6666666667,35357.6219094469,2023,37633.500620548,13734.5838548133,12767.749900932
2024-10-02,0.51851149323012,31537.4608485401,18818.2731661476,18333.3333333333,18333.3333333333,60823.07,50355.7340146878,36666.6666666667,35357.6219094469,2023,37636.5463322953,13689.0673480211,12719.1876823925
2024-10-03,0.51851149323012,31586.6364785581,18819.7961452673,18333.3333333333,18333.3333333333,60917.91,50406.4326238254,36666.6666666667,35357.6219094469,2023,37639.5922905346,13739.7659571587,12766.8403332908
2024-10-04,0.51851149323012,32259.7110628052,18821.319247643,18333.3333333333,18333.3333333333,62216,51081.0303104482,36666.6666666667,35357.6219094469,2023,37642.638495286,14414.3636437815,13438.3918151622
2024-10-05,0.51851149323012,32077.0861297746,18822.8424732847,18333.3333333333,18333.3333333333,61863.79,50899.9286030593,36666.6666666667,35357.6219094469,2023,37645.6849465694,14233.2619363926,13254.2436564899
2024-10-06,0.51851149323012,32459.6076136752,18824.3658222023,18333.3333333333,18333.3333333333,62601.52,51283.9734358776,36666.6666666667,35357.6219094469,2023,37648.7316444047,14617.3067692109,13635.2417914729
2024-10-07,0.51851149323012,32611.9307350414,18825.8892944059,18333.3333333333,18333.3333333333,62895.29,51437.8200294474,36666.6666666667,35357.6219094469,2023,37651.7785888118,14771.1533627807,13786.0414406355
2024-10-08,0.51851149323012,32296.7379685367,18827.4128899054,18333.3333333333,18333.3333333333,62287.41,51124.1508584422,36666.6666666667,35357.6219094469,2023,37654.8257798109,14457.4841917755,13469.3250786313
2024-10-09,0.51851149323012,31507.6412525645,18828.9366087109,18333.3333333333,18333.3333333333,60765.56,50336.5778612753,36666.6666666667,35357.6219094469,2023,37657.8732174217,13669.9111946086,12678.7046438536
2024-10-10,0.51851149323012,31243.2470570515,18830.4604508322,18333.3333333333,18333.3333333333,60255.65,50073.7075078837,36666.6666666667,35357.6219094469,2023,37660.9209016643,13407.040841217,12412.7866062193
2024-10-11,0.51851149323012,32350.559461534,18831.9844162793,18333.3333333333,18333.3333333333,62391.21,51182.5438778133,36666.6666666667,35357.6219094469,2023,37663.9688325586,14515.8772111467,13518.5750452547
2024-10-12,0.51851149323012,32709.2449720909,18833.5085050623,18333.3333333333,18333.3333333333,63082.97,51542.7534771532,36666.6666666667,35357.6219094469,2023,37667.0170101247,14876.0868104865,13875.7364670286
2024-10-13,0.51851149323012,32473.949641578,18835.0327171912,18333.3333333333,18333.3333333333,62629.18,51308.9823587691,36666.6666666667,35357.6219094469,2023,37670.0654343823,14642.3156921025,13638.9169243868
2024-10-14,0.51851149323012,34254.8551418008,18836.5570526758,18333.3333333333,18333.3333333333,66063.83,53091.4121944766,36666.6666666667,35357.6219094469,2023,37673.1141053516,16424.7455278099,15418.298089125
2024-10-15,0.51851149323012,34632.0929935855,18838.0815115262,18333.3333333333,18333.3333333333,66791.37,53470.1745051117,36666.6666666667,35357.6219094469,2023,37676.1630230524,16803.507838445,15794.0114820592
2024-10-16,0.51851149323012,35061.2442160723,18839.6060937524,18333.3333333333,18333.3333333333,67619.03,53900.8503098247,36666.6666666667,35357.6219094469,2023,37679.2121875048,17234.183643158,16221.6381223199
2024-10-17,0.51851149323012,34935.1111102291,18841.1307993643,18333.3333333333,18333.3333333333,67375.77,53776.2419095935,36666.6666666667,35357.6219094469,2023,37682.2615987287,17109.5752429268,16093.9803108648
2024-10-18,0.51851149323012,35457.6566228766,18842.655628372,18333.3333333333,18333.3333333333,68383.55,54300.3122512486,36666.6666666667,35357.6219094469,2023,37685.3112567441,17633.645584582,16615.0009945045
2024-10-19,0.51851149323012,35461.9343426957,18844.1805807855,18333.3333333333,18333.3333333333,68391.8,54306.1149234812,36666.6666666667,35357.6219094469,2023,37688.3611615709,17639.4482568145,16617.7537619103
2024-10-20,0.51851149323012,35845.1661873421,18845.7056566146,18333.3333333333,18333.3333333333,69130.9,54690.8718439567,36666.6666666667,35357.6219094469,2023,37691.4113132292,18024.2051772901,16999.4605307275
2024-10-21,0.51851149323012,35049.3806731072,18847.2308558695,18333.3333333333,18333.3333333333,67596.15,53896.6115289767,36666.6666666667,35357.6219094469,2023,37694.4617117389,17229.94486231,16202.1498172377
2024-10-22,0.51851149323012,35061.6693954967,18848.75617856,18333.3333333333,18333.3333333333,67619.85,53910.4255740568,36666.6666666667,35357.6219094469,2023,37697.51235712,17243.7589073901,16212.9132169367
2024-10-23,0.51851149323012,34470.058151951,18850.2816246962,18333.3333333333,18333.3333333333,66478.87,53320.3397766473,36666.6666666667,35357.6219094469,2023,37700.5632493925,16653.6731099806,15619.7765272548
2024-10-24,0.51851149323012,35355.5098587103,18851.8071942881,18333.3333333333,18333.3333333333,68186.55,54207.3170529984,36666.6666666667,35357.6219094469,2023,37703.6143885763,17540.6503863317,16503.7026644221
2024-10-25,0.51851149323012,34459.8175499597,18853.3328873457,18333.3333333333,18333.3333333333,66459.12,53313.1504373055,36666.6666666667,35357.6219094469,2023,37706.6657746914,16646.4837706388,15606.484662614
2024-10-26,0.51851149323012,34666.3717884029,18854.8587038789,18333.3333333333,18333.3333333333,66857.48,53521.2304922818,36666.6666666667,35357.6219094469,2023,37709.7174077579,16854.5638256152,15811.513084524
2024-10-27,0.51851149323012,35172.2938225774,18856.3846438978,18333.3333333333,18333.3333333333,67833.2,54028.6784664752,36666.6666666667,35357.6219094469,2023,37712.7692877956,17362.0117998085,16315.9091786796
2024-10-28,0.51851149323012,36269.2774781148,18857.9107074123,18333.3333333333,18333.3333333333,69948.84,55127.1881855271,36666.6666666667,35357.6219094469,2023,37715.8214148247,18460.5215188604,17411.3667707024
2024-10-29,0.51851149323012,37600.638698822,18859.4368944325,18333.3333333333,18333.3333333333,72516.5,56460.0755932545,36666.6666666667,35357.6219094469,2023,37718.873788865,19793.4089265878,18741.2018043895
2024-10-30,0.51851149323012,37562.9792090687,18860.9632049683,18333.3333333333,18333.3333333333,72443.87,56423.942414037,36666.6666666667,35357.6219094469,2023,37721.9264099366,19757.2757473703,18702.0160041004
2024-10-31,0.51851149323012,36397.1787081498,18862.4896390297,18333.3333333333,18333.3333333333,70195.51,55259.6683471796,36666.6666666667,35357.6219094469,2023,37724.9792780595,18593.0016805129,17534.6890691201
2024-11-01,0.530544876530874,36741.182375092,19697.3495299601,19166.6666666667,19166.6666666667,69251.79,56438.5319050522,38333.3333333333,36126.3816022381,2023,39394.6990599202,18105.1985717188,17043.8328451319
2024-11-02,0.530544876530874,36726.1149005986,19698.9436534901,19166.6666666667,19166.6666666667,69223.39,56425.0585540886,38333.3333333333,36126.3816022381,2023,39397.8873069801,18091.7252207553,17027.1712471085
2024-11-03,0.530544876530874,36381.4464215603,19700.5379060338,19166.6666666667,19166.6666666667,68573.74,56081.9843275941,38333.3333333333,36126.3816022381,2023,39401.0758120676,17748.6509942608,16680.9085155265
2024-11-04,0.530544876530874,35870.1656294963,19702.1322876018,19166.6666666667,19166.6666666667,67610.05,55572.297917098,38333.3333333333,36126.3816022381,2023,39404.2645752036,17238.9645837647,16168.0333418945
2024-11-05,0.530544876530874,36840.9513391237,19703.7267982044,19166.6666666667,19166.6666666667,69439.84,56544.6781373281,38333.3333333333,36126.3816022381,2023,39407.4535964089,18211.3448039948,17137.2245409192
2024-11-06,0.530544876530874,40223.7001664358,19705.3214378522,19166.6666666667,19166.6666666667,75815.83,59929.021604288,38333.3333333333,36126.3816022381,2023,39410.6428757044,21595.6882709546,20518.3787285836
2024-11-07,0.530544876530874,40250.1159958382,19706.9162065556,19166.6666666667,19166.6666666667,75865.62,59957.0322023938,38333.3333333333,36126.3816022381,2023,39413.8324131111,21623.6988690604,20543.1997892827
2024-11-08,0.530544876530874,40648.4066455475,19708.5111043249,19166.6666666667,19166.6666666667,76616.34,60356.9177498724,38333.3333333333,36126.3816022381,2023,39417.0222086498,22023.5844165391,20939.8955412226
2024-11-09,0.530544876530874,40706.3368406159,19710.1061311707,19166.6666666667,19166.6666666667,76725.53,60416.4429717866,38333.3333333333,36126.3816022381,2023,39420.2122623414,22083.1096384533,20996.2307094452
2024-11-10,0.530544876530874,42616.1604544592,19711.7012871034,19166.6666666667,19166.6666666667,80325.27,62327.8617415626,38333.3333333333,36126.3816022381,2023,39423.4025742068,23994.5284082292,22904.4591673557
2024-11-11,0.530544876530874,47208.3022441697,19713.2965721335,19166.6666666667,19166.6666666667,88980.79,66921.5988163031,38333.3333333333,36126.3816022381,2023,39426.593144267,28588.2654829698,27495.0056720362
2024-11-12,0.530544876530874,46790.8323971738,19714.8919862713,19166.6666666667,19166.6666666667,88193.92,66505.7243834452,38333.3333333333,36126.3816022381,2023,39429.7839725427,28172.3910501118,27075.9404109025
2024-11-13,0.530544876530874,47773.8577771028,19716.4875295274,19166.6666666667,19166.6666666667,90046.78,67490.3453066302,38333.3333333333,36126.3816022381,2023,39432.9750590549,29157.0119732969,28057.3702475754
2024-11-14,0.530544876530874,46371.9884389478,19718.0832019122,19166.6666666667,19166.6666666667,87404.46,66090.07164086,38333.3333333333,36126.3816022381,2023,39436.1664038245,27756.7383075267,26653.9052370355
2024-11-15,0.530544876530874,48382.6845501658,19719.6790034362,19166.6666666667,19166.6666666667,91194.33,68102.363553602,38333.3333333333,36126.3816022381,2023,39439.3580068724,29769.0302202687,28663.0055467296
2024-11-16,0.530544876530874,47990.8187989114,19721.2749341097,19166.6666666667,19166.6666666667,90455.72,67712.0937330211,38333.3333333333,36126.3816022381,2023,39442.5498682194,29378.7603996877,28269.5438648016
2024-11-17,0.530544876530874,47389.3506832858,19722.8709939433,19166.6666666667,19166.6666666667,89322.04,67112.2216772291,38333.3333333333,36126.3816022381,2023,39445.7419878866,28778.8883438958,27666.4796893425
2024-11-18,0.530544876530874,48134.5646277586,19724.4671829474,19166.6666666667,19166.6666666667,90726.66,67859.031810706,38333.3333333333,36126.3816022381,2023,39448.9343658948,29525.6984773727,28410.0974448112
2024-11-19,0.530544876530874,48890.4425242497,19726.0635011324,19166.6666666667,19166.6666666667,92151.38,68616.5060253821,38333.3333333333,36126.3816022381,2023,39452.1270022649,30283.1726920488,29164.3790231173
2024-11-20,0.530544876530874,50011.176132331,19727.6599485089,19166.6666666667,19166.6666666667,94263.8,69738.8360808399,38333.3333333333,36126.3816022381,2023,39455.3198970178,31405.5027475066,30283.5161838221
2024-11-21,0.530544876530874,52330.1294277111,19729.2565250872,19166.6666666667,19166.6666666667,98634.69,72059.3859527983,38333.3333333333,36126.3816022381,2023,39458.5130501745,33726.052619465,32600.8729026238
2024-11-22,0.530544876530874,52461.9592186315,19730.8532308779,19166.6666666667,19166.6666666667,98883.17,72192.8124495094,38333.3333333333,36126.3816022381,2023,39461.7064617558,33859.479116176,32731.1059877536
2024-11-23,0.530544876530874,51831.8894287122,19732.4500658913,19166.6666666667,19166.6666666667,97695.58,71564.3394946035,38333.3333333333,36126.3816022381,2023,39464.9001317826,33231.0061612701,32099.4393628209
2024-11-24,0.530544876530874,51877.8558368148,19734.047030138,19166.6666666667,19166.6666666667,97782.22,71611.9028669528,38333.3333333333,36126.3816022381,2023,39468.0940602759,33278.5695336194,32143.8088066768
2024-11-25,0.530544876530874,49648.1985496037,19735.6441236283,19166.6666666667,19166.6666666667,93579.64,69383.842673232,38333.3333333333,36126.3816022381,2023,39471.2882472567,31050.5093398987,29912.5544259754
2024-11-26,0.530544876530874,48781.0760034016,19737.2413463729,19166.6666666667,19166.6666666667,91945.24,68518.3173497745,38333.3333333333,36126.3816022381,2023,39474.4826927457,30184.9840164411,29043.8346570288
2024-11-27,0.530544876530874,50940.5050653063,19738.838698382,19166.6666666667,19166.6666666667,96015.45,70679.3437636883,38333.3333333333,36126.3816022381,2023,39477.677396764,32346.010430355,31201.6663669243
2024-11-28,0.530544876530874,50679.1215209859,19740.4361796662,19166.6666666667,19166.6666666667,95522.78,70419.5577006521,38333.3333333333,36126.3816022381,2023,39480.8723593324,32086.2243673188,30938.6853413197
2024-11-29,0.530544876530874,51766.7597396692,19742.033790236,19166.6666666667,19166.6666666667,97572.82,71508.7935299052,38333.3333333333,36126.3816022381,2023,39484.067580472,33175.4601965719,32024.7259494333
2024-11-30,0.530544876530874,51232.4373836175,19743.6315301017,19166.6666666667,19166.6666666667,96565.7,70976.0689137192,38333.3333333333,36126.3816022381,2023,39487.2630602035,32642.7355803859,31488.8058535157
2024-12-01,0.539098340969658,52522.4159976297,20578.5627326073,20000,20000,97426.41,73100.978730237,40000,37098.9826531958,2023,41157.1254652146,33100.978730237,31943.8532650224
2024-12-02,0.539098340969658,51488.716492754,20580.2281734837,20000,20000,95508.95,72068.9446662377,40000,37098.9826531958,2023,41160.4563469675,32068.9446662377,30908.4883192703
2024-12-03,0.539098340969658,51609.5230399819,20581.8937491457,20000,20000,95733.04,72191.4167891276,40000,37098.9826531958,2023,41163.7874982915,32191.4167891276,31027.6292908362
2024-12-04,0.539098340969658,53258.8027674606,20583.5594596042,20000,20000,98792.37,73842.3622270648,40000,37098.9826531958,2023,41167.1189192084,33842.3622270648,32675.2433078564
2024-12-05,0.539098340969658,52111.5044601758,20585.2253048701,20000,20000,96664.19,72696.7297650459,40000,37098.9826531958,2023,41170.4506097401,32696.7297650459,31526.2791553057
2024-12-06,0.539098340969658,54062.1563332068,20586.8912849542,20000,20000,100282.55,74649.047618161,40000,37098.9826531958,2023,41173.7825699085,34649.047618161,33475.2650482525
2024-12-07,0.539098340969658,53894.3458016297,20588.5573998676,20000,20000,99971.27,74482.9032014973,40000,37098.9826531958,2023,41177.1147997352,34482.9032014973,33305.7884017621
2024-12-08,0.539098340969658,54056.2801612902,20590.2236496211,20000,20000,100271.65,74646.5038109113,40000,37098.9826531958,2023,41180.4472992422,34646.5038109113,33466.0565116691
2024-12-09,0.539098340969658,52444.4893324425,20591.8900342256,20000,20000,97281.86,73036.3793666681,40000,37098.9826531958,2023,41183.7800684512,33036.3793666681,31852.5992982169
2024-12-10,0.539098340969658,52143.8988794847,20593.5565536921,20000,20000,96724.28,72737.4554331768,40000,37098.9826531958,2023,41187.1131073842,32737.4554331768,31550.3423257926
2024-12-11,0.539098340969658,54547.075290909,20595.2232080314,20000,20000,101182.05,75142.2984989404,40000,37098.9826531958,2023,41190.4464160628,35142.2984989404,33951.8520828776
2024-12-12,0.539098340969658,53966.0458809787,20596.8899972545,20000,20000,100104.27,74562.9358782332,40000,37098.9826531958,2023,41193.7799945091,34562.9358782332,33369.1558837242
2024-12-13,0.539098340969658,54540.2179600118,20598.5569213723,20000,20000,101169.33,75138.7748813842,40000,37098.9826531958,2023,41197.1138427447,35138.7748813842,33941.6610386395
2024-12-14,0.539098340969658,54529.2634817233,20600.2239803957,20000,20000,101149.01,75129.4874621191,40000,37098.9826531958,2023,41200.4479607915,35129.4874621191,33929.0395013276
2024-12-15,0.539098340969658,56294.718901681,20601.8911743357,20000,20000,104423.84,76896.6100760167,40000,37098.9826531958,2023,41203.7823486714,36896.6100760167,35692.8277273453
2024-12-16,0.539098340969658,57088.5250358086,20603.5585032031,20000,20000,105896.31,77692.0835390117,40000,37098.9826531958,2023,41207.1170064062,37692.0835390117,36484.9665326055
2024-12-17,0.539098340969658,57129.6366752909,20605.2259670088,20000,20000,105972.57,77734.8626422998,40000,37098.9826531958,2023,41210.4519340177,37734.8626422998,36524.4107082821
2024-12-18,0.539098340969658,54472.4748624856,20606.8935657639,20000,20000,101043.67,75079.3684282495,40000,37098.9826531958,2023,41213.7871315277,35079.3684282495,33865.5812967217
2024-12-19,0.539098340969658,52678.8461632289,20608.5612994791,20000,20000,97716.58,73287.407462708,40000,37098.9826531958,2023,41217.1225989582,33287.407462708,32070.2848637497
2024-12-20,0.539098340969658,52644.4678620252,20610.2291681655,20000,20000,97652.81,73254.6970301907,40000,37098.9826531958,2023,41220.458336331,33254.6970301907,32034.2386938597
2024-12-21,0.539098340969658,52186.6655508738,20611.8971718339,20000,20000,96803.61,72798.5627227077,40000,37098.9826531958,2023,41223.7943436679,32798.5627227077,31574.7683790398
